Price,Area,Floor,Bedroom,Restroom,Address,Roadfrontage,Legal
6.8,48.0,5.0,2.0,3.0,"Bình Thạnh, Thành phố Hồ Chí Minh",True,Good
5.9,48.0,6.0,6.0,6.0,"Quận 10, Thành phố Hồ Chí Minh",True,Good
1.55,48.0,2.0,4.0,2.0,"Bình Tân, Thành phố Hồ Chí Minh",True,Good
11.9,64.0,5.0,6.0,,"Quận 10, Thành phố Hồ Chí Minh",False,
7.7,80.0,3.0,,,"Bình Thạnh, Thành phố Hồ Chí Minh",True,Good
7.2,72.0,4.0,4.0,5.0,"Tân Bình, Thành phố Hồ Chí Minh",True,Good
6.9,50.0,4.0,8.0,5.0,"Nhà Bè, Thành phố Hồ Chí Minh",True,Good
11.8,80.0,4.0,4.0,,"Bình Tân, Thành phố Hồ Chí Minh",True,Good
7.3,50.0,3.0,4.0,5.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
5.4,38.0,3.0,3.0,3.0,"Phú Nhuận, Thành phố Hồ Chí Minh",False,
24.0,90.0,5.0,12.0,3.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
5.9,56.0,2.0,2.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
4.2,80.0,5.0,3.0,8.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
6.15,115.0,,2.0,2.0,"Quận 12, Thành phố Hồ Chí Minh",True,Good
3.6,38.0,,,,"Tân Phú, Thành phố Hồ Chí Minh",False,
6.0,56.0,6.0,7.0,7.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,
6.7,44.0,4.0,2.0,3.0,"Quận 10, Thành phố Hồ Chí Minh",False,Good
6.5,85.0,3.0,3.0,2.0,"Quận 12, Thành phố Hồ Chí Minh",True,Good
5.3,60.0,4.0,,,"Bình Tân, Thành phố Hồ Chí Minh",False,
2.8,58.0,3.0,3.0,3.0,"Quận 9, Thành phố Hồ Chí Minh",False,Good
5.2,54.0,3.0,3.0,3.0,"Quận 12, Thành phố Hồ Chí Minh",False,Good
6.7,54.0,3.0,3.0,4.0,"Quận 7, Thành phố Hồ Chí Minh",True,
6.4,60.0,3.0,4.0,4.0,"Tân Phú, Thành phố Hồ Chí Minh",False,
4.3,33.0,4.0,3.0,4.0,"Phú Nhuận, Thành phố Hồ Chí Minh",False,Good
8.2,63.0,6.0,,9.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
5.91,60.0,2.0,3.0,3.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
3.2,32.0,3.0,2.0,2.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
27.0,150.0,5.0,9.0,9.0,"Quận 7, Thành phố Hồ Chí Minh",True,Good
9.0,,4.0,6.0,6.0,"Quận 10, Thành phố Hồ Chí Minh",True,Good
9.35,90.0,,,,"Bình Thạnh, Thành phố Hồ Chí Minh",True,Good
9.3,47.0,5.0,15.0,,"Phú Nhuận, Thành phố Hồ Chí Minh",False,
3.7,35.0,2.0,2.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",True,
15.6,100.0,5.0,5.0,6.0,"Quận 7, Thành phố Hồ Chí Minh",False,Good
7.5,35.0,5.0,8.0,4.0,"Quận 3, Thành phố Hồ Chí Minh",True,
9.5,72.0,3.0,5.0,4.0,"Tân Phú, Thành phố Hồ Chí Minh",False,
5.4,103.0,3.0,,,"Tân Phú, Thành phố Hồ Chí Minh",False,
12.7,100.0,5.0,,,"Tân Bình, Thành phố Hồ Chí Minh",True,Good
9.2,43.0,5.0,5.0,3.0,"Phú Nhuận, Thành phố Hồ Chí Minh",True,Good
3.35,34.0,,3.0,3.0,"Quận 3, Thành phố Hồ Chí Minh",False,Good
9.6,84.0,,4.0,2.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,
13.3,120.0,5.0,7.0,7.0,Thành phố Hồ Chí Minh,False,
3.3,34.0,3.0,2.0,3.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
6.9,53.0,5.0,4.0,4.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
1.2,15.0,4.0,,,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
3.5,35.0,2.0,2.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,
17.9,120.0,5.0,21.0,22.0,"Bình Thạnh, Thành phố Hồ Chí Minh",True,Good
7.36,50.0,3.0,4.0,5.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
2.75,5.0,,1.0,1.0,Thành phố Hồ Chí Minh,True,Good
3.0,40.0,,2.0,1.0,"Quận 12, Thành phố Hồ Chí Minh",False,Good
9.2,210.0,3.0,3.0,5.0,"Bình Chánh, Thành phố Hồ Chí Minh",False,
5.8,49.0,2.0,3.0,3.0,"Tân Phú, Thành phố Hồ Chí Minh",False,
14.2,91.0,2.0,5.0,,"Tân Phú, Thành phố Hồ Chí Minh",True,Good
6.4,30.0,5.0,,,"Quận 10, Thành phố Hồ Chí Minh",False,
1.65,12.0,2.0,,,"Quận 11, Thành phố Hồ Chí Minh",False,Good
7.1,72.0,5.0,3.0,3.0,"Tân Bình, Thành phố Hồ Chí Minh",True,
1.65,48.0,2.0,2.0,2.0,"Bình Tân, Thành phố Hồ Chí Minh",True,Good
9.3,95.0,3.0,5.0,5.0,"Tân Bình, Thành phố Hồ Chí Minh",False,
6.2,48.0,5.0,6.0,,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
63.0,127.0,,,,Thành phố Hồ Chí Minh,True,
0.52,85.0,,3.0,2.0,"Hóc Môn, Thành phố Hồ Chí Minh",False,
40.0,95.0,6.0,4.0,5.0,"Thủ Đức, Thành phố Hồ Chí Minh",True,Good
12.0,117.0,3.0,4.0,6.0,"Thủ Đức, Thành phố Hồ Chí Minh",True,Good
5.6,44.0,6.0,5.0,4.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
4.5,105.0,4.0,2.0,2.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
4.7,76.0,,,,"Bình Tân, Thành phố Hồ Chí Minh",False,Good
7.2,70.0,3.0,3.0,,"Bình Tân, Thành phố Hồ Chí Minh",False,
13.3,85.0,5.0,4.0,6.0,"Quận 7, Thành phố Hồ Chí Minh",False,Good
5.0,92.0,2.0,4.0,4.0,Thành phố Hồ Chí Minh,True,
3.7,60.0,1.0,2.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
3.3,22.0,4.0,2.0,2.0,"Quận 8, Thành phố Hồ Chí Minh",False,Good
11.8,80.0,4.0,4.0,,"Bình Tân, Thành phố Hồ Chí Minh",True,Good
3000000.0,40.0,3.0,3.0,2.0,"Quận 8, Thành phố Hồ Chí Minh",True,Good
98.0,86.0,3.0,6.0,7.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
4.3,84.0,1.0,4.0,2.0,"Tân Phú, Thành phố Hồ Chí Minh",False,Good
5.8,49.0,2.0,3.0,3.0,"Phú Nhuận, Thành phố Hồ Chí Minh",False,
4.65,46.0,,2.0,1.0,"Bình Tân, Thành phố Hồ Chí Minh",True,
8.2,52.0,3.0,4.0,4.0,"Phú Nhuận, Thành phố Hồ Chí Minh",False,
6.2,85.0,6.0,14.0,,"Thủ Đức, Thành phố Hồ Chí Minh",True,Good
6.7,52.0,4.0,4.0,3.0,"Tân Phú, Thành phố Hồ Chí Minh",False,
6.0,52.0,3.0,3.0,4.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
3.2,32.0,3.0,2.0,2.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
4.0,43.0,3.0,3.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
23.0,230.0,6.0,,,"Thủ Đức, Thành phố Hồ Chí Minh",True,Good
18.0,125.0,3.0,14.0,14.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,
4.95,42.0,2.0,2.0,2.0,"Tân Phú, Thành phố Hồ Chí Minh",True,Good
3.5,23.0,,3.0,,"Quận 10, Thành phố Hồ Chí Minh",False,
18.0,215.0,,15.0,15.0,"Bình Thạnh, Thành phố Hồ Chí Minh",True,Good
11.7,120.0,4.0,12.0,13.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,
32.0,45.0,3.0,2.0,2.0,"Quận 1, Thành phố Hồ Chí Minh",True,
9.2,43.0,5.0,5.0,3.0,"Phú Nhuận, Thành phố Hồ Chí Minh",True,Good
4.8,42.0,3.0,2.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,
6.6,48.0,3.0,4.0,3.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
9.5,60.0,4.0,4.0,6.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
3.8,29.0,4.0,,3.0,"Quận 1, Thành phố Hồ Chí Minh",True,Good
4.8,130.0,4.0,4.0,,"Bình Tân, Thành phố Hồ Chí Minh",False,Good
9.2,70.0,4.0,4.0,5.0,"Tân Phú, Thành phố Hồ Chí Minh",True,Good
4.9,40.0,2.0,,,"Tân Phú, Thành phố Hồ Chí Minh",False,Good
4.8,65.0,,2.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,
6.5,50.0,4.0,4.0,5.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
8.2,52.0,3.0,4.0,4.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,
7.1,72.0,5.0,3.0,3.0,"Tân Bình, Thành phố Hồ Chí Minh",True,
3.8,44.0,2.0,,,"Bình Tân, Thành phố Hồ Chí Minh",False,
2.85,40.0,,2.0,2.0,"Quận 12, Thành phố Hồ Chí Minh",False,Good
8.0,100.0,,,6.0,"Quận 7, Thành phố Hồ Chí Minh",False,Good
8.9,46.0,,4.0,4.0,"Phú Nhuận, Thành phố Hồ Chí Minh",False,
1.75,56.0,2.0,2.0,1.0,"Quận 8, Thành phố Hồ Chí Minh",False,Good
25.0,,6.0,,,"Quận 11, Thành phố Hồ Chí Minh",True,
7.36,50.0,3.0,4.0,5.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
5.7,50.0,3.0,,,"Bình Tân, Thành phố Hồ Chí Minh",False,
3.98,35.0,3.0,4.0,3.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
3.97,26.0,2.0,2.0,2.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,
5.7,51.0,2.0,2.0,2.0,"Tân Bình, Thành phố Hồ Chí Minh",True,Good
6.5,54.0,3.0,3.0,3.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
3.3,40.0,,3.0,3.0,Thành phố Hồ Chí Minh,True,
8.7,60.0,3.0,3.0,3.0,"Phú Nhuận, Thành phố Hồ Chí Minh",False,
3.3,40.0,3.0,2.0,,"Quận 9, Thành phố Hồ Chí Minh",True,
3.55,64.0,3.0,3.0,1.0,"Quận 7, Thành phố Hồ Chí Minh",True,Good
8.8,80.0,5.0,5.0,,"Bình Tân, Thành phố Hồ Chí Minh",True,Good
5.5,58.0,2.0,2.0,2.0,"Tân Phú, Thành phố Hồ Chí Minh",False,Good
4.7,80.0,2.0,4.0,3.0,"Bình Tân, Thành phố Hồ Chí Minh",False,Good
2.1,36.0,2.0,2.0,2.0,"Quận 7, Thành phố Hồ Chí Minh",False,Good
5.1,60.0,3.0,3.0,2.0,"Thủ Đức, Thành phố Hồ Chí Minh",False,Good
4.5,40.0,3.0,4.0,3.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,
6.2,52.0,3.0,4.0,4.0,"Tân Phú, Thành phố Hồ Chí Minh",False,
5.6,36.0,,4.0,,"Quận 4, Thành phố Hồ Chí Minh",True,Good
6.2,84.0,3.0,3.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
5.7,46.0,,4.0,4.0,"Tân Phú, Thành phố Hồ Chí Minh",False,
4.1,56.0,2.0,2.0,2.0,"Tân Phú, Thành phố Hồ Chí Minh",False,Good
1.8,30.0,,1.0,1.0,"Quận 9, Thành phố Hồ Chí Minh",False,Good
6.2,30.0,4.0,5.0,5.0,"Phú Nhuận, Thành phố Hồ Chí Minh",True,Good
92.0,106.0,3.0,5.0,,"Thủ Đức, Thành phố Hồ Chí Minh",True,Good
2.65,60.0,3.0,6.0,3.0,"Thủ Đức, Thành phố Hồ Chí Minh",True,
3.2,32.0,3.0,2.0,2.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
6.35,78.0,3.0,5.0,3.0,"Bình Tân, Thành phố Hồ Chí Minh",True,Good
9.0,60.0,4.0,7.0,7.0,"Phú Nhuận, Thành phố Hồ Chí Minh",True,
5.6,44.0,3.0,3.0,3.0,"Bình Thạnh, Thành phố Hồ Chí Minh",True,Good
9.2,70.0,4.0,4.0,5.0,"Tân Phú, Thành phố Hồ Chí Minh",True,Good
5.55,55.0,2.0,,2.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
5.5,54.0,2.0,2.0,2.0,"Tân Phú, Thành phố Hồ Chí Minh",True,Good
7.2,64.0,3.0,3.0,4.0,"Tân Phú, Thành phố Hồ Chí Minh",False,Good
6.91,53.0,5.0,4.0,4.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
6.4,40.0,4.0,9.0,3.0,"Bình Thạnh, Thành phố Hồ Chí Minh",True,Good
1.6,85.0,2.0,3.0,1.0,"Bình Chánh, Thành phố Hồ Chí Minh",True,Good
6.5,50.0,5.0,4.0,4.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
7.6,100.0,3.0,4.0,,"Bình Tân, Thành phố Hồ Chí Minh",False,
8.0,135.0,,,,"Bình Tân, Thành phố Hồ Chí Minh",True,
3.55,19.0,4.0,3.0,2.0,"Bình Thạnh, Thành phố Hồ Chí Minh",True,Good
10.75,86.0,3.0,,,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
9.3,118.0,6.0,3.0,3.0,"Quận 7, Thành phố Hồ Chí Minh",False,Good
7.9,46.0,,4.0,4.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,
8.99,55.0,4.0,4.0,6.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
6.4,49.0,2.0,3.0,3.0,"Tân Bình, Thành phố Hồ Chí Minh",False,
3.2,36.0,3.0,3.0,,"Thủ Đức, Thành phố Hồ Chí Minh",False,Good
6.5,2.0,4.0,4.0,4.0,"Thủ Đức, Thành phố Hồ Chí Minh",False,Good
6.0,46.0,,3.0,3.0,"Gò Vấp, Thành phố Hồ Chí Minh",True,Good
5.8,52.0,4.0,2.0,2.0,"Tân Bình, Thành phố Hồ Chí Minh",True,
10.8,47.0,6.0,,,"Quận 10, Thành phố Hồ Chí Minh",False,
8.7,60.0,5.0,5.0,4.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,
7.5,63.0,2.0,2.0,,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
8.0,61.0,5.0,4.0,5.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
5.5,60.0,4.0,5.0,,"Bình Tân, Thành phố Hồ Chí Minh",False,
4.1,52.0,4.0,,2.0,"Thủ Đức, Thành phố Hồ Chí Minh",False,Good
10.5,84.0,5.0,8.0,5.0,Thành phố Hồ Chí Minh,True,Good
18.9,92.0,6.0,16.0,8.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,
3.0,33.0,3.0,2.0,2.0,"Quận 5, Thành phố Hồ Chí Minh",False,Good
7.5,63.0,4.0,4.0,5.0,"Tân Phú, Thành phố Hồ Chí Minh",False,Good
2.25,20.0,3.0,4.0,4.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
12.9,95.0,6.0,5.0,5.0,"Phú Nhuận, Thành phố Hồ Chí Minh",False,
10.0,67.0,3.0,4.0,5.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
5.7,45.0,5.0,10.0,5.0,"Quận 10, Thành phố Hồ Chí Minh",False,Good
3.3,27.0,4.0,4.0,2.0,"Quận 3, Thành phố Hồ Chí Minh",False,Good
3.9,37.0,3.0,2.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",True,Good
7.5,141.0,2.0,,,"Bình Tân, Thành phố Hồ Chí Minh",False,
1.95,25.0,3.0,3.0,3.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
13.5,65.0,3.0,3.0,3.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
15.9,83.0,,4.0,4.0,"Quận 12, Thành phố Hồ Chí Minh",False,Good
13.6,200.0,6.0,4.0,5.0,"Quận 12, Thành phố Hồ Chí Minh",True,Good
7.8,120.0,2.0,3.0,2.0,"Thủ Đức, Thành phố Hồ Chí Minh",False,
5.7,56.0,4.0,4.0,5.0,"Tân Bình, Thành phố Hồ Chí Minh",False,
2.6,130.0,1.0,,,Thành phố Hồ Chí Minh,True,Good
12.5,70.0,5.0,4.0,,"Quận 10, Thành phố Hồ Chí Minh",True,Good
5.0,60.0,,6.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,
4.8,42.0,3.0,2.0,3.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
6.0,46.0,3.0,6.0,4.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
13.0,201.0,2.0,4.0,4.0,"Thủ Đức, Thành phố Hồ Chí Minh",True,Good
5.65,58.0,3.0,4.0,5.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
8.7,52.0,4.0,4.0,3.0,"Phú Nhuận, Thành phố Hồ Chí Minh",False,
6.3,68.0,3.0,4.0,,"Bình Tân, Thành phố Hồ Chí Minh",False,
5.0,60.0,2.0,2.0,2.0,"Tân Phú, Thành phố Hồ Chí Minh",True,
3.0,42.0,,4.0,4.0,Thành phố Hồ Chí Minh,False,
4.4,44.0,2.0,,2.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
4.8,72.0,2.0,,,"Bình Tân, Thành phố Hồ Chí Minh",False,Good
13.6,80.0,,4.0,4.0,"Quận 7, Thành phố Hồ Chí Minh",True,Good
3.7,38.0,3.0,2.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",True,
5.38,50.0,,8.0,9.0,"Quận 7, Thành phố Hồ Chí Minh",False,
8.1,56.0,6.0,4.0,5.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
10.9,54.0,7.0,,,"Quận 10, Thành phố Hồ Chí Minh",False,
7.39,158.0,5.0,4.0,4.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
4.1,1008.0,3.0,3.0,,"Quận 10, Thành phố Hồ Chí Minh",False,Good
26.0,210.0,3.0,,,"Thủ Đức, Thành phố Hồ Chí Minh",True,Good
4.8,36.0,2.0,2.0,2.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
5.5,8.0,3.0,4.0,5.0,"Thủ Đức, Thành phố Hồ Chí Minh",False,Good
4.5,44.0,2.0,2.0,2.0,"Quận 7, Thành phố Hồ Chí Minh",False,Good
4.2,75.0,2.0,3.0,,"Quận 9, Thành phố Hồ Chí Minh",False,Good
3.79,45.0,2.0,2.0,3.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
13.5,120.0,4.0,,,"Bình Tân, Thành phố Hồ Chí Minh",True,
6.4,45.0,4.0,3.0,4.0,"Phú Nhuận, Thành phố Hồ Chí Minh",False,
12.0,70.0,4.0,4.0,4.0,"Tân Bình, Thành phố Hồ Chí Minh",False,
5.5,55.0,2.0,5.0,4.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
6.8,,5.0,,,"Tân Phú, Thành phố Hồ Chí Minh",True,
4.6,43.0,2.0,3.0,,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
3.3,27.0,,6.0,3.0,"Tân Bình, Thành phố Hồ Chí Minh",True,
2.75,16.0,4.0,3.0,3.0,"Bình Thạnh, Thành phố Hồ Chí Minh",True,Good
1.85,42.0,,2.0,,"Quận 4, Thành phố Hồ Chí Minh",False,Good
8.5,116.0,3.0,4.0,4.0,"Quận 12, Thành phố Hồ Chí Minh",True,Good
3.6,33.0,,2.0,2.0,"Tân Phú, Thành phố Hồ Chí Minh",False,
3.8,40.0,3.0,,,"Tân Phú, Thành phố Hồ Chí Minh",False,
4.1,41.0,,2.0,3.0,"Tân Phú, Thành phố Hồ Chí Minh",False,Good
5.0,222.0,3.0,5.0,6.0,"Gò Vấp, Thành phố Hồ Chí Minh",True,Good
6.4,60.0,3.0,4.0,5.0,"Tân Phú, Thành phố Hồ Chí Minh",False,
14.5,53.0,5.0,5.0,,"Quận 10, Thành phố Hồ Chí Minh",True,Good
5.6,50.0,4.0,3.0,3.0,"Tân Bình, Thành phố Hồ Chí Minh",True,
8.8,60.0,4.0,10.0,6.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,
3.1,58.0,,2.0,2.0,"Bình Tân, Thành phố Hồ Chí Minh",False,Good
8.7,60.0,5.0,5.0,4.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,
12.5,70.0,5.0,4.0,,"Quận 10, Thành phố Hồ Chí Minh",True,Good
7.9,48.0,,3.0,4.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
4.98,43.0,2.0,2.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
3.5,35.0,2.0,2.0,2.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,
6.3,78.0,3.0,2.0,,"Thủ Đức, Thành phố Hồ Chí Minh",True,Good
8.5,60.0,4.0,4.0,4.0,"Quận 7, Thành phố Hồ Chí Minh",False,Good
12.0,131.0,3.0,4.0,4.0,"Thủ Đức, Thành phố Hồ Chí Minh",False,Good
2.55,46.0,3.0,,,"Quận 8, Thành phố Hồ Chí Minh",False,
5.0,62.0,4.0,,,"Quận 3, Thành phố Hồ Chí Minh",False,Good
4.6,53.0,,2.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
5.3,60.0,4.0,,,"Bình Tân, Thành phố Hồ Chí Minh",False,
8.5,48.0,5.0,4.0,5.0,"Quận 1, Thành phố Hồ Chí Minh",False,
13.8,5.0,3.0,4.0,2.0,"Quận 1, Thành phố Hồ Chí Minh",True,
5.5,43.0,3.0,3.0,4.0,"Phú Nhuận, Thành phố Hồ Chí Minh",False,
16.5,90.0,3.0,6.0,,"Gò Vấp, Thành phố Hồ Chí Minh",True,Good
3.7,45.0,3.0,2.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",True,Good
14.6,57.0,5.0,,,"Quận 10, Thành phố Hồ Chí Minh",True,
4.1,38.0,3.0,4.0,3.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
5.85,29.0,5.0,8.0,3.0,"Quận 10, Thành phố Hồ Chí Minh",False,Good
3.8,52.0,2.0,2.0,2.0,"Bình Tân, Thành phố Hồ Chí Minh",False,
15.0,313.0,6.0,5.0,6.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
3.3,40.0,,,,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
3.2,32.0,3.0,3.0,2.0,"Bình Tân, Thành phố Hồ Chí Minh",False,Good
0.5,40.0,2.0,2.0,2.0,"Hóc Môn, Thành phố Hồ Chí Minh",False,
7.39,158.0,5.0,4.0,4.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
7.8,73.0,4.0,4.0,,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
10.5,58.0,3.0,4.0,4.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
3.46,83.0,3.0,2.0,2.0,"Quận 12, Thành phố Hồ Chí Minh",False,Good
4.35,29.0,4.0,2.0,3.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
5.65,68.0,3.0,4.0,,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
7.3,80.0,4.0,4.0,4.0,"Gò Vấp, Thành phố Hồ Chí Minh",True,Good
4.92,47.0,3.0,3.0,2.0,"Quận 7, Thành phố Hồ Chí Minh",False,Good
17.0,257.0,4.0,,5.0,"Thủ Đức, Thành phố Hồ Chí Minh",True,
5.0,70.0,,,3.0,"Thủ Đức, Thành phố Hồ Chí Minh",False,Good
6.5,47.0,5.0,4.0,3.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
18.5,200.0,4.0,,,"Thủ Đức, Thành phố Hồ Chí Minh",True,Good
6.55,90.0,2.0,3.0,3.0,"Gò Vấp, Thành phố Hồ Chí Minh",True,Good
3.9,100.0,4.0,5.0,6.0,"Bình Thạnh, Thành phố Hồ Chí Minh",True,Good
6.7,64.0,5.0,4.0,,"Tân Phú, Thành phố Hồ Chí Minh",True,Good
4.6,64.0,2.0,7.0,4.0,"Quận 8, Thành phố Hồ Chí Minh",False,Good
6.6,68.0,2.0,2.0,,"Bình Thạnh, Thành phố Hồ Chí Minh",False,
5.7,68.0,4.0,3.0,3.0,"Gò Vấp, Thành phố Hồ Chí Minh",True,
4.8,65.0,,2.0,1.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,
7.3,48.0,5.0,5.0,6.0,"Phú Nhuận, Thành phố Hồ Chí Minh",False,Good
2.85,34.0,,,,"Bình Tân, Thành phố Hồ Chí Minh",True,
13.6,239.0,2.0,,,Thành phố Hồ Chí Minh,False,Good
8.7,60.0,5.0,5.0,4.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,
8.5,121.0,4.0,4.0,3.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
5.0,198.0,3.0,5.0,5.0,"Gò Vấp, Thành phố Hồ Chí Minh",True,Good
9.0,60.0,4.0,4.0,4.0,"Gò Vấp, Thành phố Hồ Chí Minh",True,
6.88,49.0,6.0,5.0,5.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
5.9,48.0,,3.0,4.0,"Tân Phú, Thành phố Hồ Chí Minh",False,Good
3.9,48.0,3.0,,,"Quận 10, Thành phố Hồ Chí Minh",False,
5.8,56.0,3.0,4.0,4.0,"Tân Phú, Thành phố Hồ Chí Minh",False,Good
3.8,33.0,,2.0,2.0,"Phú Nhuận, Thành phố Hồ Chí Minh",False,
1.65,56.0,2.0,2.0,1.0,"Quận 8, Thành phố Hồ Chí Minh",False,Good
10.0,64.0,2.0,4.0,5.0,"Tân Phú, Thành phố Hồ Chí Minh",True,Good
3.4,34.0,2.0,2.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,
1.3,11.0,,2.0,1.0,"Quận 4, Thành phố Hồ Chí Minh",False,Good
14.6,57.0,5.0,,,"Quận 10, Thành phố Hồ Chí Minh",True,
4.5,50.0,4.0,4.0,3.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
15.45,125.0,6.0,,,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
16.5,250.0,,3.0,,"Bình Chánh, Thành phố Hồ Chí Minh",True,Good
3.5,25.0,,2.0,2.0,"Phú Nhuận, Thành phố Hồ Chí Minh",True,Good
6.3,58.0,3.0,4.0,,"Bình Tân, Thành phố Hồ Chí Minh",False,
3.4,64.0,,3.0,2.0,"Bình Tân, Thành phố Hồ Chí Minh",True,Good
9.3,58.0,4.0,4.0,5.0,"Phú Nhuận, Thành phố Hồ Chí Minh",False,
13.8,81.0,5.0,9.0,8.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
27.0,220.0,1.0,1.0,1.0,"Quận 7, Thành phố Hồ Chí Minh",False,Good
4.5,72.0,,3.0,2.0,Thành phố Hồ Chí Minh,True,
0.5,77.0,2.0,3.0,3.0,"Hóc Môn, Thành phố Hồ Chí Minh",True,
7.2,48.0,3.0,4.0,5.0,"Quận 8, Thành phố Hồ Chí Minh",True,
6.5,49.0,6.0,6.0,5.0,"Tân Bình, Thành phố Hồ Chí Minh",True,Good
